stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
1732196477,2020-10-15 00:00:00,The New Reconstruction,https://www.theatlantic.com/magazine/archive/2020/10/the-next-reconstruction/615475/?utm_source=facebook&utm_campaign=the-atlantic-fb-test-1385-1-&utm_content=edit-promo&utm_medium=social,en,False,,1110,Atlantic,http://www.theatlantic.com/
1739289919,2020-10-15 01:45:02,"More than 5 million people with felony convictions can't vote in this year's election, advocacy group finds",http://rss.cnn.com/~r/rss/cnn_latest/~3/2YMth260gd8/index.html,en,False,,20088,CNN U.S. Edition,http://us.cnn.com
1739292161,2020-10-15 01:45:02,"More than 5 million people with felony convictions can't vote in this year's election, advocacy group finds",http://rss.cnn.com/~r/rss/cnn_latest/~3/2YMth260gd8/index.html,en,False,,1095,CNN,http://www.cnn.com/
1739310008,2020-10-15 01:39:35,Mnuchin says he does not expect a stimulus bill before the election.,https://www.nytimes.com/2020/10/14/business/mnuchin-says-he-does-not-expect-a-stimulus-bill-before-the-election.html,en,False,,1,New York Times,http://nytimes.com
1739347433,2020-10-15 01:19:39,Tasting Notes On Woodford Reserve’s Crazy-Expensive Baccarat Edition,https://uproxx.com/life/tasting-notes-on-the-woodford-reserve-baccarat-edition/,en,False,,68816,uproxx.com,http://www.uproxx.com/#spider
1739406808,2020-10-15 04:00:13,"Herd immunity is not the way out of the coronavirus pandemic, experts say",http://rss.cnn.com/~r/rss/cnn_topstories/~3/9AUOz6z3bAU/index.html,en,False,,1095,CNN,http://www.cnn.com/
1739414662,2020-10-15 04:20:00,The World’s Best Bourbon—According To The 2020 Luxury Masters Competition,https://www.forbes.com/sites/bradjaphe/2020/10/15/the-worlds-best-bourbon-according-to-the-2020-luxury-masters-competition/,en,False,,1104,Forbes,http://www.forbes.com/
1739417540,2020-10-15 04:00:13,"Herd immunity is not the way out of the coronavirus pandemic, experts say",http://rss.cnn.com/~r/rss/cnn_topstories/~3/9AUOz6z3bAU/index.html,en,False,,20088,CNN U.S. Edition,http://us.cnn.com
1739482198,2020-10-15 05:39:48,"The 15 contests that will decide the Senate, ranked",https://www.aol.com/article/news/2020/10/15/the-15-contests-that-will-decide-the-senate-ranked/24651299/,en,False,,150985,AOL News,http://news.aol.com/
1739492135,2020-10-15 06:01:20,Nearly 5.2 million Americans will be disenfranchised in 2020 election due to felony convictions: study,https://www.rawstory.com/2020/10/nearly-5-2-million-americans-will-be-disenfranchised-in-2020-election-due-to-felony-convictions-study/,en,False,,1127,Raw Story,http://rawstory.com
